D:\Data\IMG\center_2019_07_30_14_15_03_659.jpg, D:\Data\IMG\left_2019_07_30_14_15_03_659.jpg, D:\Data\IMG\right_2019_07_30_14_15_03_659.jpg, 0, 0, 0, 7.836018E-05
D:\Data\IMG\center_2019_07_30_14_15_03_759.jpg, D:\Data\IMG\left_2019_07_30_14_15_03_759.jpg, D:\Data\IMG\right_2019_07_30_14_15_03_759.jpg, 0, 0, 0, 7.793844E-05
D:\Data\IMG\center_2019_07_30_14_15_03_860.jpg, D:\Data\IMG\left_2019_07_30_14_15_03_860.jpg, D:\Data\IMG\right_2019_07_30_14_15_03_860.jpg, 0, 0, 0, 7.860114E-05
D:\Data\IMG\center_2019_07_30_14_15_03_961.jpg, D:\Data\IMG\left_2019_07_30_14_15_03_961.jpg, D:\Data\IMG\right_2019_07_30_14_15_03_961.jpg, 0, 0, 0, 7.819883E-05
D:\Data\IMG\center_2019_07_30_14_15_04_062.jpg, D:\Data\IMG\left_2019_07_30_14_15_04_062.jpg, D:\Data\IMG\right_2019_07_30_14_15_04_062.jpg, 0, 0.3396835, 0, 0.2913494
D:\Data\IMG\center_2019_07_30_14_15_04_164.jpg, D:\Data\IMG\left_2019_07_30_14_15_04_164.jpg, D:\Data\IMG\right_2019_07_30_14_15_04_164.jpg, 0, 0.638812, 0, 0.8585362
D:\Data\IMG\center_2019_07_30_14_15_04_264.jpg, D:\Data\IMG\left_2019_07_30_14_15_04_264.jpg, D:\Data\IMG\right_2019_07_30_14_15_04_264.jpg, 0, 0.9401494, 0, 1.826923
D:\Data\IMG\center_2019_07_30_14_15_04_365.jpg, D:\Data\IMG\left_2019_07_30_14_15_04_365.jpg, D:\Data\IMG\right_2019_07_30_14_15_04_365.jpg, 0, 1, 0, 2.975168
D:\Data\IMG\center_2019_07_30_14_15_04_465.jpg, D:\Data\IMG\left_2019_07_30_14_15_04_465.jpg, D:\Data\IMG\right_2019_07_30_14_15_04_465.jpg, 0, 1, 0, 4.150096
D:\Data\IMG\center_2019_07_30_14_15_04_565.jpg, D:\Data\IMG\left_2019_07_30_14_15_04_565.jpg, D:\Data\IMG\right_2019_07_30_14_15_04_565.jpg, 0, 1, 0, 5.314372
D:\Data\IMG\center_2019_07_30_14_15_04_667.jpg, D:\Data\IMG\left_2019_07_30_14_15_04_667.jpg, D:\Data\IMG\right_2019_07_30_14_15_04_667.jpg, 0, 1, 0, 6.467391
D:\Data\IMG\center_2019_07_30_14_15_04_767.jpg, D:\Data\IMG\left_2019_07_30_14_15_04_767.jpg, D:\Data\IMG\right_2019_07_30_14_15_04_767.jpg, 0, 1, 0, 7.609224
D:\Data\IMG\center_2019_07_30_14_15_04_868.jpg, D:\Data\IMG\left_2019_07_30_14_15_04_868.jpg, D:\Data\IMG\right_2019_07_30_14_15_04_868.jpg, 0, 1, 0, 8.739969
D:\Data\IMG\center_2019_07_30_14_15_04_970.jpg, D:\Data\IMG\left_2019_07_30_14_15_04_970.jpg, D:\Data\IMG\right_2019_07_30_14_15_04_970.jpg, 0, 1, 0, 9.859698
D:\Data\IMG\center_2019_07_30_14_15_05_070.jpg, D:\Data\IMG\left_2019_07_30_14_15_05_070.jpg, D:\Data\IMG\right_2019_07_30_14_15_05_070.jpg, 0, 1, 0, 10.9684
D:\Data\IMG\center_2019_07_30_14_15_05_171.jpg, D:\Data\IMG\left_2019_07_30_14_15_05_171.jpg, D:\Data\IMG\right_2019_07_30_14_15_05_171.jpg, 0, 1, 0, 12.19725
D:\Data\IMG\center_2019_07_30_14_15_05_272.jpg, D:\Data\IMG\left_2019_07_30_14_15_05_272.jpg, D:\Data\IMG\right_2019_07_30_14_15_05_272.jpg, 0, 1, 0, 13.18065
D:\Data\IMG\center_2019_07_30_14_15_05_373.jpg, D:\Data\IMG\left_2019_07_30_14_15_05_373.jpg, D:\Data\IMG\right_2019_07_30_14_15_05_373.jpg, -0.1668897, 0.7874212, 0, 14.2066
D:\Data\IMG\center_2019_07_30_14_15_05_474.jpg, D:\Data\IMG\left_2019_07_30_14_15_05_474.jpg, D:\Data\IMG\right_2019_07_30_14_15_05_474.jpg, -0.4650246, 0.805253, 0, 14.73517
D:\Data\IMG\center_2019_07_30_14_15_05_574.jpg, D:\Data\IMG\left_2019_07_30_14_15_05_574.jpg, D:\Data\IMG\right_2019_07_30_14_15_05_574.jpg, -0.6734184, 1, 0, 15.62925
D:\Data\IMG\center_2019_07_30_14_15_05_674.jpg, D:\Data\IMG\left_2019_07_30_14_15_05_674.jpg, D:\Data\IMG\right_2019_07_30_14_15_05_674.jpg, -0.3724843, 1, 0, 16.62446
D:\Data\IMG\center_2019_07_30_14_15_05_776.jpg, D:\Data\IMG\left_2019_07_30_14_15_05_776.jpg, D:\Data\IMG\right_2019_07_30_14_15_05_776.jpg, -0.07470825, 1, 0, 17.69882
D:\Data\IMG\center_2019_07_30_14_15_05_878.jpg, D:\Data\IMG\left_2019_07_30_14_15_05_878.jpg, D:\Data\IMG\right_2019_07_30_14_15_05_878.jpg, 0, 1, 0, 18.71415
D:\Data\IMG\center_2019_07_30_14_15_05_978.jpg, D:\Data\IMG\left_2019_07_30_14_15_05_978.jpg, D:\Data\IMG\right_2019_07_30_14_15_05_978.jpg, -0.172058, 1, 0, 19.724
D:\Data\IMG\center_2019_07_30_14_15_06_079.jpg, D:\Data\IMG\left_2019_07_30_14_15_06_079.jpg, D:\Data\IMG\right_2019_07_30_14_15_06_079.jpg, -0.4747128, 1, 0, 20.63894
D:\Data\IMG\center_2019_07_30_14_15_06_179.jpg, D:\Data\IMG\left_2019_07_30_14_15_06_179.jpg, D:\Data\IMG\right_2019_07_30_14_15_06_179.jpg, -0.7732157, 1, 0, 21.38263
D:\Data\IMG\center_2019_07_30_14_15_06_280.jpg, D:\Data\IMG\left_2019_07_30_14_15_06_280.jpg, D:\Data\IMG\right_2019_07_30_14_15_06_280.jpg, -0.575521, 1, 0, 22.26812
D:\Data\IMG\center_2019_07_30_14_15_06_381.jpg, D:\Data\IMG\left_2019_07_30_14_15_06_381.jpg, D:\Data\IMG\right_2019_07_30_14_15_06_381.jpg, -0.2194574, 1, 0, 23.48713
D:\Data\IMG\center_2019_07_30_14_15_06_483.jpg, D:\Data\IMG\left_2019_07_30_14_15_06_483.jpg, D:\Data\IMG\right_2019_07_30_14_15_06_483.jpg, 0, 1, 0, 24.42304
D:\Data\IMG\center_2019_07_30_14_15_06_584.jpg, D:\Data\IMG\left_2019_07_30_14_15_06_584.jpg, D:\Data\IMG\right_2019_07_30_14_15_06_584.jpg, 0, 1, 0, 25.38253
D:\Data\IMG\center_2019_07_30_14_15_06_685.jpg, D:\Data\IMG\left_2019_07_30_14_15_06_685.jpg, D:\Data\IMG\right_2019_07_30_14_15_06_685.jpg, 0, 1, 0, 26.33235
D:\Data\IMG\center_2019_07_30_14_15_06_785.jpg, D:\Data\IMG\left_2019_07_30_14_15_06_785.jpg, D:\Data\IMG\right_2019_07_30_14_15_06_785.jpg, 0, 1, 0, 27.27604
D:\Data\IMG\center_2019_07_30_14_15_06_886.jpg, D:\Data\IMG\left_2019_07_30_14_15_06_886.jpg, D:\Data\IMG\right_2019_07_30_14_15_06_886.jpg, 0, 1, 0, 28.20999
D:\Data\IMG\center_2019_07_30_14_15_06_987.jpg, D:\Data\IMG\left_2019_07_30_14_15_06_987.jpg, D:\Data\IMG\right_2019_07_30_14_15_06_987.jpg, -0.2277801, 1, 0, 29.1107
D:\Data\IMG\center_2019_07_30_14_15_07_089.jpg, D:\Data\IMG\left_2019_07_30_14_15_07_089.jpg, D:\Data\IMG\right_2019_07_30_14_15_07_089.jpg, -0.3559203, 1, 0, 29.89181
D:\Data\IMG\center_2019_07_30_14_15_07_190.jpg, D:\Data\IMG\left_2019_07_30_14_15_07_190.jpg, D:\Data\IMG\right_2019_07_30_14_15_07_190.jpg, -0.05987938, 1, 0, 30.19074
D:\Data\IMG\center_2019_07_30_14_15_07_291.jpg, D:\Data\IMG\left_2019_07_30_14_15_07_291.jpg, D:\Data\IMG\right_2019_07_30_14_15_07_291.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2019_07_30_14_15_07_393.jpg, D:\Data\IMG\left_2019_07_30_14_15_07_393.jpg, D:\Data\IMG\right_2019_07_30_14_15_07_393.jpg, 0, 1, 0, 30.18993
D:\Data\IMG\center_2019_07_30_14_15_07_494.jpg, D:\Data\IMG\left_2019_07_30_14_15_07_494.jpg, D:\Data\IMG\right_2019_07_30_14_15_07_494.jpg, 0, 1, 0, 30.18995
D:\Data\IMG\center_2019_07_30_14_15_07_595.jpg, D:\Data\IMG\left_2019_07_30_14_15_07_595.jpg, D:\Data\IMG\right_2019_07_30_14_15_07_595.jpg, 0, 1, 0, 30.18983
D:\Data\IMG\center_2019_07_30_14_15_07_696.jpg, D:\Data\IMG\left_2019_07_30_14_15_07_696.jpg, D:\Data\IMG\right_2019_07_30_14_15_07_696.jpg, 0, 1, 0, 30.18991
D:\Data\IMG\center_2019_07_30_14_15_07_796.jpg, D:\Data\IMG\left_2019_07_30_14_15_07_796.jpg, D:\Data\IMG\right_2019_07_30_14_15_07_796.jpg, 0, 1, 0, 30.18871
D:\Data\IMG\center_2019_07_30_14_15_07_898.jpg, D:\Data\IMG\left_2019_07_30_14_15_07_898.jpg, D:\Data\IMG\right_2019_07_30_14_15_07_898.jpg, 0, 1, 0, 30.19046
D:\Data\IMG\center_2019_07_30_14_15_07_998.jpg, D:\Data\IMG\left_2019_07_30_14_15_07_998.jpg, D:\Data\IMG\right_2019_07_30_14_15_07_998.jpg, 0, 1, 0, 30.18961
D:\Data\IMG\center_2019_07_30_14_15_08_099.jpg, D:\Data\IMG\left_2019_07_30_14_15_08_099.jpg, D:\Data\IMG\right_2019_07_30_14_15_08_099.jpg, 0, 1, 0, 30.19072
D:\Data\IMG\center_2019_07_30_14_15_08_201.jpg, D:\Data\IMG\left_2019_07_30_14_15_08_201.jpg, D:\Data\IMG\right_2019_07_30_14_15_08_201.jpg, -0.03130327, 1, 0, 30.19021
D:\Data\IMG\center_2019_07_30_14_15_08_301.jpg, D:\Data\IMG\left_2019_07_30_14_15_08_301.jpg, D:\Data\IMG\right_2019_07_30_14_15_08_301.jpg, -0.3298237, 1, 0, 30.16447
D:\Data\IMG\center_2019_07_30_14_15_08_402.jpg, D:\Data\IMG\left_2019_07_30_14_15_08_402.jpg, D:\Data\IMG\right_2019_07_30_14_15_08_402.jpg, -0.2153189, 1, 0, 30.19051
D:\Data\IMG\center_2019_07_30_14_15_08_503.jpg, D:\Data\IMG\left_2019_07_30_14_15_08_503.jpg, D:\Data\IMG\right_2019_07_30_14_15_08_503.jpg, 0, 1, 0, 30.18719
D:\Data\IMG\center_2019_07_30_14_15_08_604.jpg, D:\Data\IMG\left_2019_07_30_14_15_08_604.jpg, D:\Data\IMG\right_2019_07_30_14_15_08_604.jpg, 0, 1, 0, 30.19024
D:\Data\IMG\center_2019_07_30_14_15_08_706.jpg, D:\Data\IMG\left_2019_07_30_14_15_08_706.jpg, D:\Data\IMG\right_2019_07_30_14_15_08_706.jpg, 0, 1, 0, 30.19022
D:\Data\IMG\center_2019_07_30_14_15_08_806.jpg, D:\Data\IMG\left_2019_07_30_14_15_08_806.jpg, D:\Data\IMG\right_2019_07_30_14_15_08_806.jpg, -0.07818804, 1, 0, 30.18952
D:\Data\IMG\center_2019_07_30_14_15_08_907.jpg, D:\Data\IMG\left_2019_07_30_14_15_08_907.jpg, D:\Data\IMG\right_2019_07_30_14_15_08_907.jpg, -0.27239, 1, 0, 30.17334
D:\Data\IMG\center_2019_07_30_14_15_09_007.jpg, D:\Data\IMG\left_2019_07_30_14_15_09_007.jpg, D:\Data\IMG\right_2019_07_30_14_15_09_007.jpg, 0, 1, 0, 30.18904
D:\Data\IMG\center_2019_07_30_14_15_09_109.jpg, D:\Data\IMG\left_2019_07_30_14_15_09_109.jpg, D:\Data\IMG\right_2019_07_30_14_15_09_109.jpg, 0, 1, 0, 30.18997
D:\Data\IMG\center_2019_07_30_14_15_09_210.jpg, D:\Data\IMG\left_2019_07_30_14_15_09_210.jpg, D:\Data\IMG\right_2019_07_30_14_15_09_210.jpg, 0, 1, 0, 30.1901
D:\Data\IMG\center_2019_07_30_14_15_09_312.jpg, D:\Data\IMG\left_2019_07_30_14_15_09_312.jpg, D:\Data\IMG\right_2019_07_30_14_15_09_312.jpg, 0, 1, 0, 30.19017
D:\Data\IMG\center_2019_07_30_14_15_09_413.jpg, D:\Data\IMG\left_2019_07_30_14_15_09_413.jpg, D:\Data\IMG\right_2019_07_30_14_15_09_413.jpg, 0, 1, 0, 30.1907
D:\Data\IMG\center_2019_07_30_14_15_09_514.jpg, D:\Data\IMG\left_2019_07_30_14_15_09_514.jpg, D:\Data\IMG\right_2019_07_30_14_15_09_514.jpg, -0.267385, 1, 0, 30.172
D:\Data\IMG\center_2019_07_30_14_15_09_616.jpg, D:\Data\IMG\left_2019_07_30_14_15_09_616.jpg, D:\Data\IMG\right_2019_07_30_14_15_09_616.jpg, -0.3144161, 1, 0, 30.18097
D:\Data\IMG\center_2019_07_30_14_15_09_718.jpg, D:\Data\IMG\left_2019_07_30_14_15_09_718.jpg, D:\Data\IMG\right_2019_07_30_14_15_09_718.jpg, -0.01593021, 1, 0, 30.1888
D:\Data\IMG\center_2019_07_30_14_15_09_818.jpg, D:\Data\IMG\left_2019_07_30_14_15_09_818.jpg, D:\Data\IMG\right_2019_07_30_14_15_09_818.jpg, 0, 1, 0, 30.18959
D:\Data\IMG\center_2019_07_30_14_15_09_919.jpg, D:\Data\IMG\left_2019_07_30_14_15_09_919.jpg, D:\Data\IMG\right_2019_07_30_14_15_09_919.jpg, 0, 1, 0, 30.19007
D:\Data\IMG\center_2019_07_30_14_15_10_020.jpg, D:\Data\IMG\left_2019_07_30_14_15_10_020.jpg, D:\Data\IMG\right_2019_07_30_14_15_10_020.jpg, 0, 1, 0, 30.19012
D:\Data\IMG\center_2019_07_30_14_15_10_122.jpg, D:\Data\IMG\left_2019_07_30_14_15_10_122.jpg, D:\Data\IMG\right_2019_07_30_14_15_10_122.jpg, 0, 1, 0, 30.19008
D:\Data\IMG\center_2019_07_30_14_15_10_222.jpg, D:\Data\IMG\left_2019_07_30_14_15_10_222.jpg, D:\Data\IMG\right_2019_07_30_14_15_10_222.jpg, 0, 1, 0, 30.19118
D:\Data\IMG\center_2019_07_30_14_15_10_322.jpg, D:\Data\IMG\left_2019_07_30_14_15_10_322.jpg, D:\Data\IMG\right_2019_07_30_14_15_10_322.jpg, 0, 1, 0, 30.19044
D:\Data\IMG\center_2019_07_30_14_15_10_425.jpg, D:\Data\IMG\left_2019_07_30_14_15_10_425.jpg, D:\Data\IMG\right_2019_07_30_14_15_10_425.jpg, 0, 1, 0, 30.19063
D:\Data\IMG\center_2019_07_30_14_15_10_526.jpg, D:\Data\IMG\left_2019_07_30_14_15_10_526.jpg, D:\Data\IMG\right_2019_07_30_14_15_10_526.jpg, -0.04296429, 1, 0, 30.19016
D:\Data\IMG\center_2019_07_30_14_15_10_628.jpg, D:\Data\IMG\left_2019_07_30_14_15_10_628.jpg, D:\Data\IMG\right_2019_07_30_14_15_10_628.jpg, -0.3428896, 1, 0, 30.16216
D:\Data\IMG\center_2019_07_30_14_15_10_730.jpg, D:\Data\IMG\left_2019_07_30_14_15_10_730.jpg, D:\Data\IMG\right_2019_07_30_14_15_10_730.jpg, -0.07733952, 1, 0, 30.19127
D:\Data\IMG\center_2019_07_30_14_15_10_830.jpg, D:\Data\IMG\left_2019_07_30_14_15_10_830.jpg, D:\Data\IMG\right_2019_07_30_14_15_10_830.jpg, 0, 1, 0, 30.18973
D:\Data\IMG\center_2019_07_30_14_15_10_931.jpg, D:\Data\IMG\left_2019_07_30_14_15_10_931.jpg, D:\Data\IMG\right_2019_07_30_14_15_10_931.jpg, 0, 1, 0, 30.1902
D:\Data\IMG\center_2019_07_30_14_15_11_033.jpg, D:\Data\IMG\left_2019_07_30_14_15_11_033.jpg, D:\Data\IMG\right_2019_07_30_14_15_11_033.jpg, 0, 1, 0, 30.19017
D:\Data\IMG\center_2019_07_30_14_15_11_134.jpg, D:\Data\IMG\left_2019_07_30_14_15_11_134.jpg, D:\Data\IMG\right_2019_07_30_14_15_11_134.jpg, 0, 1, 0, 30.19169
D:\Data\IMG\center_2019_07_30_14_15_11_236.jpg, D:\Data\IMG\left_2019_07_30_14_15_11_236.jpg, D:\Data\IMG\right_2019_07_30_14_15_11_236.jpg, 0, 1, 0, 30.19061
D:\Data\IMG\center_2019_07_30_14_15_11_338.jpg, D:\Data\IMG\left_2019_07_30_14_15_11_338.jpg, D:\Data\IMG\right_2019_07_30_14_15_11_338.jpg, 0, 1, 0, 30.19016
D:\Data\IMG\center_2019_07_30_14_15_11_438.jpg, D:\Data\IMG\left_2019_07_30_14_15_11_438.jpg, D:\Data\IMG\right_2019_07_30_14_15_11_438.jpg, -0.01275247, 1, 0, 30.19143
D:\Data\IMG\center_2019_07_30_14_15_11_538.jpg, D:\Data\IMG\left_2019_07_30_14_15_11_538.jpg, D:\Data\IMG\right_2019_07_30_14_15_11_538.jpg, -0.3184586, 1, 0, 30.16559
D:\Data\IMG\center_2019_07_30_14_15_11_639.jpg, D:\Data\IMG\left_2019_07_30_14_15_11_639.jpg, D:\Data\IMG\right_2019_07_30_14_15_11_639.jpg, -0.0620931, 1, 0, 30.19096
D:\Data\IMG\center_2019_07_30_14_15_11_739.jpg, D:\Data\IMG\left_2019_07_30_14_15_11_739.jpg, D:\Data\IMG\right_2019_07_30_14_15_11_739.jpg, 0, 1, 0, 30.18968
D:\Data\IMG\center_2019_07_30_14_15_11_839.jpg, D:\Data\IMG\left_2019_07_30_14_15_11_839.jpg, D:\Data\IMG\right_2019_07_30_14_15_11_839.jpg, -0.01280919, 1, 0, 30.1903
D:\Data\IMG\center_2019_07_30_14_15_11_941.jpg, D:\Data\IMG\left_2019_07_30_14_15_11_941.jpg, D:\Data\IMG\right_2019_07_30_14_15_11_941.jpg, -0.3099615, 1, 0, 30.16899
D:\Data\IMG\center_2019_07_30_14_15_12_042.jpg, D:\Data\IMG\left_2019_07_30_14_15_12_042.jpg, D:\Data\IMG\right_2019_07_30_14_15_12_042.jpg, -0.2651985, 1, 0, 30.18853
D:\Data\IMG\center_2019_07_30_14_15_12_143.jpg, D:\Data\IMG\left_2019_07_30_14_15_12_143.jpg, D:\Data\IMG\right_2019_07_30_14_15_12_143.jpg, 0, 1, 0, 30.18685
D:\Data\IMG\center_2019_07_30_14_15_12_243.jpg, D:\Data\IMG\left_2019_07_30_14_15_12_243.jpg, D:\Data\IMG\right_2019_07_30_14_15_12_243.jpg, 0, 1, 0, 30.19052
D:\Data\IMG\center_2019_07_30_14_15_12_344.jpg, D:\Data\IMG\left_2019_07_30_14_15_12_344.jpg, D:\Data\IMG\right_2019_07_30_14_15_12_344.jpg, 0, 1, 0, 30.19027
D:\Data\IMG\center_2019_07_30_14_15_12_446.jpg, D:\Data\IMG\left_2019_07_30_14_15_12_446.jpg, D:\Data\IMG\right_2019_07_30_14_15_12_446.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2019_07_30_14_15_12_548.jpg, D:\Data\IMG\left_2019_07_30_14_15_12_548.jpg, D:\Data\IMG\right_2019_07_30_14_15_12_548.jpg, 0, 1, 0, 30.19025
D:\Data\IMG\center_2019_07_30_14_15_12_648.jpg, D:\Data\IMG\left_2019_07_30_14_15_12_648.jpg, D:\Data\IMG\right_2019_07_30_14_15_12_648.jpg, 0, 1, 0, 30.19034
D:\Data\IMG\center_2019_07_30_14_15_12_748.jpg, D:\Data\IMG\left_2019_07_30_14_15_12_748.jpg, D:\Data\IMG\right_2019_07_30_14_15_12_748.jpg, 0, 1, 0, 30.19019
D:\Data\IMG\center_2019_07_30_14_15_12_850.jpg, D:\Data\IMG\left_2019_07_30_14_15_12_850.jpg, D:\Data\IMG\right_2019_07_30_14_15_12_850.jpg, 0, 1, 0, 30.19018
D:\Data\IMG\center_2019_07_30_14_15_12_951.jpg, D:\Data\IMG\left_2019_07_30_14_15_12_951.jpg, D:\Data\IMG\right_2019_07_30_14_15_12_951.jpg, 0, 1, 0, 30.19023
D:\Data\IMG\center_2019_07_30_14_15_13_051.jpg, D:\Data\IMG\left_2019_07_30_14_15_13_051.jpg, D:\Data\IMG\right_2019_07_30_14_15_13_051.jpg, 0, 1, 0, 30.19049
D:\Data\IMG\center_2019_07_30_14_15_13_153.jpg, D:\Data\IMG\left_2019_07_30_14_15_13_153.jpg, D:\Data\IMG\right_2019_07_30_14_15_13_153.jpg, 0, 1, 0, 30.18964
D:\Data\IMG\center_2019_07_30_14_15_13_254.jpg, D:\Data\IMG\left_2019_07_30_14_15_13_254.jpg, D:\Data\IMG\right_2019_07_30_14_15_13_254.jpg, 0, 1, 0, 30.18768
D:\Data\IMG\center_2019_07_30_14_15_13_356.jpg, D:\Data\IMG\left_2019_07_30_14_15_13_356.jpg, D:\Data\IMG\right_2019_07_30_14_15_13_356.jpg, 0, 1, 0, 30.19073
D:\Data\IMG\center_2019_07_30_14_15_13_457.jpg, D:\Data\IMG\left_2019_07_30_14_15_13_457.jpg, D:\Data\IMG\right_2019_07_30_14_15_13_457.jpg, -0.2009691, 1, 0, 30.17914
D:\Data\IMG\center_2019_07_30_14_15_13_558.jpg, D:\Data\IMG\left_2019_07_30_14_15_13_558.jpg, D:\Data\IMG\right_2019_07_30_14_15_13_558.jpg, -0.2646134, 1, 0, 30.18247
D:\Data\IMG\center_2019_07_30_14_15_13_660.jpg, D:\Data\IMG\left_2019_07_30_14_15_13_660.jpg, D:\Data\IMG\right_2019_07_30_14_15_13_660.jpg, 0, 1, 0, 30.18816
D:\Data\IMG\center_2019_07_30_14_15_13_762.jpg, D:\Data\IMG\left_2019_07_30_14_15_13_762.jpg, D:\Data\IMG\right_2019_07_30_14_15_13_762.jpg, 0, 1, 0, 30.19012
D:\Data\IMG\center_2019_07_30_14_15_13_863.jpg, D:\Data\IMG\left_2019_07_30_14_15_13_863.jpg, D:\Data\IMG\right_2019_07_30_14_15_13_863.jpg, -0.01318169, 1, 0, 30.19032
D:\Data\IMG\center_2019_07_30_14_15_13_963.jpg, D:\Data\IMG\left_2019_07_30_14_15_13_963.jpg, D:\Data\IMG\right_2019_07_30_14_15_13_963.jpg, -0.3148278, 1, 0, 30.16741
D:\Data\IMG\center_2019_07_30_14_15_14_064.jpg, D:\Data\IMG\left_2019_07_30_14_15_14_064.jpg, D:\Data\IMG\right_2019_07_30_14_15_14_064.jpg, -0.2431332, 1, 0, 30.18773
D:\Data\IMG\center_2019_07_30_14_15_14_166.jpg, D:\Data\IMG\left_2019_07_30_14_15_14_166.jpg, D:\Data\IMG\right_2019_07_30_14_15_14_166.jpg, 0, 1, 0, 30.18718
D:\Data\IMG\center_2019_07_30_14_15_14_267.jpg, D:\Data\IMG\left_2019_07_30_14_15_14_267.jpg, D:\Data\IMG\right_2019_07_30_14_15_14_267.jpg, 0, 1, 0, 30.18946
D:\Data\IMG\center_2019_07_30_14_15_14_367.jpg, D:\Data\IMG\left_2019_07_30_14_15_14_367.jpg, D:\Data\IMG\right_2019_07_30_14_15_14_367.jpg, 0, 1, 0, 30.1903
D:\Data\IMG\center_2019_07_30_14_15_14_468.jpg, D:\Data\IMG\left_2019_07_30_14_15_14_468.jpg, D:\Data\IMG\right_2019_07_30_14_15_14_468.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2019_07_30_14_15_14_568.jpg, D:\Data\IMG\left_2019_07_30_14_15_14_568.jpg, D:\Data\IMG\right_2019_07_30_14_15_14_568.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2019_07_30_14_15_14_670.jpg, D:\Data\IMG\left_2019_07_30_14_15_14_670.jpg, D:\Data\IMG\right_2019_07_30_14_15_14_670.jpg, 0, 1, 0, 30.1903
D:\Data\IMG\center_2019_07_30_14_15_14_771.jpg, D:\Data\IMG\left_2019_07_30_14_15_14_771.jpg, D:\Data\IMG\right_2019_07_30_14_15_14_771.jpg, -0.076091, 1, 0, 30.1889
D:\Data\IMG\center_2019_07_30_14_15_14_871.jpg, D:\Data\IMG\left_2019_07_30_14_15_14_871.jpg, D:\Data\IMG\right_2019_07_30_14_15_14_871.jpg, -0.1183908, 1, 0, 30.18954
D:\Data\IMG\center_2019_07_30_14_15_14_971.jpg, D:\Data\IMG\left_2019_07_30_14_15_14_971.jpg, D:\Data\IMG\right_2019_07_30_14_15_14_971.jpg, 0, 1, 0, 30.18997
D:\Data\IMG\center_2019_07_30_14_15_15_073.jpg, D:\Data\IMG\left_2019_07_30_14_15_15_073.jpg, D:\Data\IMG\right_2019_07_30_14_15_15_073.jpg, 0, 1, 0, 30.19026
D:\Data\IMG\center_2019_07_30_14_15_15_174.jpg, D:\Data\IMG\left_2019_07_30_14_15_15_174.jpg, D:\Data\IMG\right_2019_07_30_14_15_15_174.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2019_07_30_14_15_15_276.jpg, D:\Data\IMG\left_2019_07_30_14_15_15_276.jpg, D:\Data\IMG\right_2019_07_30_14_15_15_276.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2019_07_30_14_15_15_377.jpg, D:\Data\IMG\left_2019_07_30_14_15_15_377.jpg, D:\Data\IMG\right_2019_07_30_14_15_15_377.jpg, 0, 1, 0, 30.1903
